cart_items_id,Created_at,Quantity,Mockup_ID,Mockup_version,Sock_unit_price,Pkg_unit_price,Product_ID,Unit_price,Cart_total,Created_on
81916,2023-05-16 20:31:36.401000+00:00,,,,,1.0,,,150,2023-05-16
82071,2023-05-17 20:37:52.480000+00:00,60,84729,1,9.97,,,,60,2023-05-17
82075,2023-05-17 21:03:33.686000+00:00,120,158992,2,8.6,,,,120,2023-05-17
82090,2023-05-17 22:26:59.761000+00:00,,,,,,,,120,2023-05-17
82087,2023-05-17 22:24:51.931000+00:00,,,,,,,,200,2023-05-17
82088,2023-05-17 22:24:51.947000+00:00,200,165308,1,8.33,,,,200,2023-05-17
81963,2023-05-17 10:59:00.169000+00:00,,,,,0.41,,,300,2023-05-17
81965,2023-05-17 10:59:00.277000+00:00,,,,,0.41,,,300,2023-05-17
81964,2023-05-17 10:59:00.207000+00:00,300,23650,2,10.51,,,,300,2023-05-17
81966,2023-05-17 10:59:00.308000+00:00,300,23650,1,10.51,,,,300,2023-05-17
82095,2023-05-17 22:46:45.599000+00:00,,,,,12.5,,,2,2023-05-17
82097,2023-05-17 22:56:03.594000+00:00,150,165459,2,8.0,,,,150,2023-05-17
82102,2023-05-17 23:08:15.980000+00:00,60,,,,,29713,9.97,60,2023-05-17
82096,2023-05-17 22:46:45.624000+00:00,2,,,75.0,,,,2,2023-05-17
82098,2023-05-17 22:56:03.619000+00:00,,,,,0.7,,,150,2023-05-17
82100,2023-05-17 22:56:41.757000+00:00,,,,,0.7,,,150,2023-05-17
81970,2023-05-17 14:13:51.403000+00:00,,,,,,,,30,2023-05-17
81969,2023-05-17 14:13:51.377000+00:00,30,148735,4,18.99,,,,30,2023-05-17
82099,2023-05-17 22:56:41.731000+00:00,150,165458,2,8.0,,,,150,2023-05-17
82101,2023-05-17 23:08:15.962000+00:00,,,,,1.0,,,60,2023-05-17
81972,2023-05-17 14:21:01.436000+00:00,,,,,1.5,,,60,2023-05-17
81971,2023-05-17 14:21:01.417000+00:00,60,164825,1,14.24,,,,60,2023-05-17
81973,2023-05-17 14:40:34.630000+00:00,,,,,,,,80,2023-05-17
81974,2023-05-17 14:40:34.647000+00:00,80,131953,1,9.97,,,,80,2023-05-17
81975,2023-05-17 14:44:41.365000+00:00,,,,,1.5,,,60,2023-05-17
81976,2023-05-17 14:44:41.380000+00:00,60,165032,1,10.6,,,,60,2023-05-17
81980,2023-05-17 14:46:50.789000+00:00,,,,,0.55,,,120,2023-05-17
81979,2023-05-17 14:46:50.770000+00:00,20,122541,2,11.42,,,,120,2023-05-17
82089,2023-05-17 22:26:55.579000+00:00,,,,,,,,120,2023-05-17
81978,2023-05-17 14:45:46.356000+00:00,,,,,0.55,,,275,2023-05-17
81985,2023-05-17 15:23:30.902000+00:00,50,157775,1,10.51,,,,275,2023-05-17
81977,2023-05-17 14:45:46.338000+00:00,25,157775,1,10.51,,,,275,2023-05-17
81986,2023-05-17 15:23:38.930000+00:00,100,122541,2,11.42,,,,120,2023-05-17
81987,2023-05-17 15:23:38.942000+00:00,200,157775,1,10.51,,,,275,2023-05-17
81989,2023-05-17 15:37:16.578000+00:00,,,,,,,,30,2023-05-17
81988,2023-05-17 15:37:16.552000+00:00,30,165405,1,18.99,,,,30,2023-05-17
81991,2023-05-17 15:38:45.960000+00:00,,,,,1.0,,,60,2023-05-17
81990,2023-05-17 15:38:45.942000+00:00,60,165405,2,14.24,,,,60,2023-05-17
81994,2023-05-17 15:57:32.428000+00:00,,,,,1.5,,,100,2023-05-17
81995,2023-05-17 15:57:32.446000+00:00,100,130409,2,9.97,,,,100,2023-05-17
81996,2023-05-17 16:01:34.089000+00:00,90,163172,1,7.36,,,,340,2023-05-17
81997,2023-05-17 16:22:19.936000+00:00,,,,,0.0,,,200,2023-05-17
82000,2023-05-17 16:38:27.175000+00:00,720,165627,1,6.56,,,,720,2023-05-17
81998,2023-05-17 16:38:09.652000+00:00,,,,,,,,500,2023-05-17
81999,2023-05-17 16:38:09.673000+00:00,100,151725,2,6.27,,,,500,2023-05-17
82013,2023-05-17 17:35:07.790000+00:00,,,,,,,,60,2023-05-17
82014,2023-05-17 17:35:07.799000+00:00,60,151634,3,10.13,,,,60,2023-05-17
82002,2023-05-17 16:59:38.846000+00:00,100,151725,2,6.27,,,,500,2023-05-17
82008,2023-05-17 17:20:33.655000+00:00,,,,,0.55,,,400,2023-05-17
82007,2023-05-17 17:20:33.636000+00:00,400,164130,5,9.97,,,,400,2023-05-17
82003,2023-05-17 16:59:47.432000+00:00,200,151725,2,6.27,,,,500,2023-05-17
82020,2023-05-17 17:55:59.524000+00:00,,,,,1.5,,,62,2023-05-17
82021,2023-05-17 17:55:59.545000+00:00,10,46747,4,9.97,,,,62,2023-05-17
82004,2023-05-17 16:59:52.347000+00:00,100,151725,2,6.27,,,,500,2023-05-17
82005,2023-05-17 17:16:00.680000+00:00,100,165244,4,9.97,,,,100,2023-05-17
82006,2023-05-17 17:16:00.716000+00:00,,,,,1.5,,,100,2023-05-17
82012,2023-05-17 17:32:55.759000+00:00,,,,,,,,120,2023-05-17
82011,2023-05-17 17:32:55.733000+00:00,120,46396,4,11.42,,,,120,2023-05-17
82018,2023-05-17 17:45:29.871000+00:00,60,153035,4,9.97,,,,60,2023-05-17
82015,2023-05-17 17:40:37.351000+00:00,,,,,1.0,,,200,2023-05-17
82016,2023-05-17 17:40:37.368000+00:00,200,13785,1,8.0,,,,200,2023-05-17
82027,2023-05-17 18:13:40.817000+00:00,,,,,,,,60,2023-05-17
82028,2023-05-17 18:13:40.840000+00:00,60,,,13.29,,,,60,2023-05-17
82084,2023-05-17 22:13:58.898000+00:00,240,,,11.42,,,,240,2023-05-17
82085,2023-05-17 22:13:58.915000+00:00,,,,,0.7,,,240,2023-05-17
82022,2023-05-17 17:56:08.956000+00:00,,,,,2.0,,,40,2023-05-17
82023,2023-05-17 17:56:08.972000+00:00,40,83633,2,13.29,,,,40,2023-05-17
82042,2023-05-17 19:08:34.801000+00:00,,,,,,,,60,2023-05-17
82024,2023-05-17 17:57:21.110000+00:00,52,46747,4,9.97,,,,62,2023-05-17
82025,2023-05-17 18:08:19.002000+00:00,,,,,,,,60,2023-05-17
82083,2023-05-17 22:09:19.965000+00:00,50,,,8.0,,,,350,2023-05-17
82026,2023-05-17 18:08:19.020000+00:00,60,73932,1,10.13,,,,60,2023-05-17
82030,2023-05-17 18:39:25.971000+00:00,,,,,,,,30,2023-05-17
82029,2023-05-17 18:39:25.947000+00:00,30,164872,1,18.99,,,,30,2023-05-17
82032,2023-05-17 18:40:06.093000+00:00,,,,,1.0,,,60,2023-05-17
82031,2023-05-17 18:40:06.068000+00:00,60,164872,2,14.24,,,,60,2023-05-17
82040,2023-05-17 19:00:22.533000+00:00,60,165549,4,10.6,,,,60,2023-05-17
82041,2023-05-17 19:00:22.551000+00:00,,,,,1.0,,,60,2023-05-17
82034,2023-05-17 18:48:02.350000+00:00,30,165448,1,0.0,,,,30,2023-05-17
82033,2023-05-17 18:48:02.330000+00:00,,,,,0.0,,,30,2023-05-17
82036,2023-05-17 18:48:09.170000+00:00,60,165446,1,0.0,,,,60,2023-05-17
82082,2023-05-17 22:06:47.719000+00:00,300,,,8.0,,,,350,2023-05-17
82035,2023-05-17 18:48:09.153000+00:00,,,,,0.0,,,60,2023-05-17
82039,2023-05-17 18:59:02.193000+00:00,,,,,0.0,,,720,2023-05-17
82037,2023-05-17 18:48:15.669000+00:00,,,,,0.0,,,60,2023-05-17
82038,2023-05-17 18:48:15.686000+00:00,60,165441,1,0.0,,,,60,2023-05-17
82043,2023-05-17 19:13:20.748000+00:00,,,,,1.5,,,60,2023-05-17
82044,2023-05-17 19:13:20.766000+00:00,60,165387,1,9.97,,,,60,2023-05-17
82055,2023-05-17 19:59:06.561000+00:00,1000,165697,2,6.46,,,,1000,2023-05-17
82081,2023-05-17 22:06:47.698000+00:00,,,,,0.7,,,350,2023-05-17
82045,2023-05-17 19:18:21.441000+00:00,,,,,,,,60,2023-05-17
82046,2023-05-17 19:18:21.466000+00:00,60,159508,2,9.97,,,,60,2023-05-17
82053,2023-05-17 19:51:41.444000+00:00,499,161529,1,7.38,,,,500,2023-05-17
82054,2023-05-17 19:59:06.544000+00:00,,,,,,,,1000,2023-05-17
82049,2023-05-17 19:29:59.424000+00:00,,,,,1.0,,,200,2023-05-17
82050,2023-05-17 19:29:59.446000+00:00,200,162420,1,8.0,,,,200,2023-05-17
82052,2023-05-17 19:35:16.753000+00:00,30,7662,2,13.29,,,,30,2023-05-17
82051,2023-05-17 19:35:16.736000+00:00,,,,,,,,30,2023-05-17
82086,2023-05-17 22:16:00.136000+00:00,,,,,,,,350,2023-05-17
82080,2023-05-17 21:48:40.829000+00:00,85,165037,2,9.97,,,,85,2023-05-17
82079,2023-05-17 21:48:40.810000+00:00,,,,,1.5,,,85,2023-05-17
82069,2023-05-17 20:25:53.518000+00:00,,,,,0.0,,,120,2023-05-17
82068,2023-05-17 20:25:45.113000+00:00,120,155937,2,7.37,,,,120,2023-05-17
82072,2023-05-17 20:39:54.706000+00:00,,,,,1.0,,,120,2023-05-17
82077,2023-05-17 21:04:37.292000+00:00,120,158992,1,8.6,,,,120,2023-05-17
82073,2023-05-17 20:39:54.726000+00:00,120,38218,1,8.0,,,,120,2023-05-17
82070,2023-05-17 20:37:52.458000+00:00,,,,,1.5,,,60,2023-05-17
82135,2023-05-18 15:05:11.914000+00:00,2,164140,1,75.0,,,,2,2023-05-18
82173,2023-05-18 18:27:49.106000+00:00,,,,,0.41,,,500,2023-05-18
82155,2023-05-18 17:20:26.086000+00:00,120,83748,2,8.0,,,,120,2023-05-18
82154,2023-05-18 17:20:26.067000+00:00,,,,,1.0,,,120,2023-05-18
82120,2023-05-18 14:33:03.664000+00:00,,,,,,,,60,2023-05-18
82147,2023-05-18 16:01:59.686000+00:00,60,154745,3,9.97,,,,60,2023-05-18
82218,2023-05-18 22:43:25.080000+00:00,50,158852,2,13.29,,,,50,2023-05-18
82148,2023-05-18 16:01:59.704000+00:00,,,,,1.5,,,60,2023-05-18
82153,2023-05-18 17:17:36.925000+00:00,,,,,1.5,,,75,2023-05-18
82203,2023-05-18 21:23:42.361000+00:00,,,,,0.41,,,655,2023-05-18
82204,2023-05-18 21:23:42.378000+00:00,655,107583,2,6.81,,,,655,2023-05-18
82172,2023-05-18 18:27:49.087000+00:00,500,165261,2,6.81,,,,500,2023-05-18
82152,2023-05-18 17:04:39.375000+00:00,,,,,,,,120,2023-05-18
82229,2023-05-18 23:17:55.848000+00:00,,,,,1.0,,,120,2023-05-18
82178,2023-05-18 18:42:12.215000+00:00,30,165927,1,13.29,,,,30,2023-05-18
82150,2023-05-18 16:44:49.719000+00:00,360,136030,1,6.98,,,,360,2023-05-18
82136,2023-05-18 15:17:50.821000+00:00,,,,,0.39,,,1000,2023-05-18
82219,2023-05-18 22:43:25.095000+00:00,,,,,1.25,,,50,2023-05-18
82137,2023-05-18 15:17:50.867000+00:00,1000,69916,1,9.24,,,,1000,2023-05-18
82149,2023-05-18 16:44:49.700000+00:00,,,,,,,,360,2023-05-18
82205,2023-05-18 21:36:26.490000+00:00,,,,,0.41,,,482,2023-05-18
82228,2023-05-18 23:17:55.829000+00:00,120,165782,1,11.42,,,,120,2023-05-18
82217,2023-05-18 22:42:24.242000+00:00,,,,,1.25,,,50,2023-05-18
82215,2023-05-18 22:41:36.036000+00:00,,,,,1.25,,,50,2023-05-18
82216,2023-05-18 22:42:24.226000+00:00,50,165925,1,13.29,,,,50,2023-05-18
82213,2023-05-18 22:18:01.298000+00:00,2,165881,1,75.0,,,,2,2023-05-18
82175,2023-05-18 18:31:49.245000+00:00,,,,,0.55,,,360,2023-05-18
82145,2023-05-18 16:00:44.553000+00:00,210,161839,2,11.42,,,,210,2023-05-18
82206,2023-05-18 21:49:08.835000+00:00,,,,,,,,250,2023-05-18
82194,2023-05-18 20:39:23.342000+00:00,,,,,1.5,,,71,2023-05-18
82146,2023-05-18 16:00:44.583000+00:00,,,,,,,,210,2023-05-18
82144,2023-05-18 15:54:28.892000+00:00,446,164134,3,6.81,,,,482,2023-05-18
82108,2023-05-18 03:01:53.196000+00:00,,,,,,,,85,2023-05-18
82142,2023-05-18 15:50:27.262000+00:00,,,,,1.5,,,60,2023-05-18
82140,2023-05-18 15:36:38.189000+00:00,120,165464,1,11.42,,,,120,2023-05-18
82141,2023-05-18 15:36:38.221000+00:00,,,,,,,,120,2023-05-18
82212,2023-05-18 22:18:01.278000+00:00,,,,,12.5,,,2,2023-05-18
82202,2023-05-18 21:21:19.345000+00:00,70,165861,1,9.97,,,,71,2023-05-18
82207,2023-05-18 21:49:08.861000+00:00,250,156748,1,7.36,,,,250,2023-05-18
82220,2023-05-18 22:43:59.691000+00:00,50,165924,1,13.29,,,,50,2023-05-18
82151,2023-05-18 17:04:39.350000+00:00,120,165452,2,11.42,,,,120,2023-05-18
82124,2023-05-18 14:33:44.424000+00:00,,,,,,,,60,2023-05-18
82109,2023-05-18 03:03:23.012000+00:00,,,,,,29710,13.29,40,2023-05-18
82125,2023-05-18 14:33:44.442000+00:00,60,165801,1,8.33,,,,60,2023-05-18
82121,2023-05-18 14:33:03.681000+00:00,60,165803,1,8.33,,,,60,2023-05-18
82123,2023-05-18 14:33:24.784000+00:00,60,165802,1,8.33,,,,60,2023-05-18
82196,2023-05-18 20:52:25.825000+00:00,,,,,1.0,,,200,2023-05-18
82105,2023-05-18 00:50:31.325000+00:00,60,165765,1,9.97,,,,60,2023-05-18
82197,2023-05-18 20:52:25.842000+00:00,200,79952,1,8.0,,,,200,2023-05-18
82118,2023-05-18 14:32:37.458000+00:00,,,,,,,,60,2023-05-18
82214,2023-05-18 22:41:36.016000+00:00,50,158822,3,13.29,,,,50,2023-05-18
82170,2023-05-18 18:26:28.098000+00:00,,,,,0.17,,,1200,2023-05-18
82171,2023-05-18 18:26:28.116000+00:00,,156050,1,6.56,,,,1200,2023-05-18
82182,2023-05-18 19:35:38.894000+00:00,300,165674,2,7.36,,,,300,2023-05-18
82106,2023-05-18 00:50:31.343000+00:00,,,,,1.5,,,60,2023-05-18
82193,2023-05-18 20:33:46.860000+00:00,1600,93515,2,5.88,,,,1600,2023-05-18
82129,2023-05-18 14:49:02.738000+00:00,,,,,0.41,,,500,2023-05-18
82192,2023-05-18 20:33:46.845000+00:00,,,,,,,,1600,2023-05-18
82128,2023-05-18 14:49:02.702000+00:00,500,165650,1,6.81,,,,500,2023-05-18
82198,2023-05-18 21:13:39.026000+00:00,120,165737,2,11.42,,,,120,2023-05-18
82185,2023-05-18 19:49:25.744000+00:00,,,,,,,,30,2023-05-18
82224,2023-05-18 23:00:31.747000+00:00,,,,,,,,150,2023-05-18
82199,2023-05-18 21:13:39.042000+00:00,,,,,1.0,,,120,2023-05-18
82200,2023-05-18 21:17:59.272000+00:00,,,,,1.5,,,115,2023-05-18
82201,2023-05-18 21:17:59.287000+00:00,115,143252,1,10.6,,,,115,2023-05-18
82160,2023-05-18 17:35:00.961000+00:00,30,165679,4,13.29,,,,30,2023-05-18
82190,2023-05-18 20:30:19.750000+00:00,,164240,1,8.0,,,,120,2023-05-18
82131,2023-05-18 14:49:53.462000+00:00,75,165432,1,9.97,,,,75,2023-05-18
82161,2023-05-18 17:35:00.978000+00:00,,,,,2.0,,,30,2023-05-18
82191,2023-05-18 20:30:19.773000+00:00,,,,,,,,120,2023-05-18
82158,2023-05-18 17:26:03.411000+00:00,120,157242,1,8.0,,,,120,2023-05-18
82110,2023-05-18 03:03:23.041000+00:00,,,,,,,,40,2023-05-18
82130,2023-05-18 14:49:53.446000+00:00,,,,,1.5,,,75,2023-05-18
82225,2023-05-18 23:00:31.767000+00:00,150,111622,1,8.6,,,,150,2023-05-18
82122,2023-05-18 14:33:24.767000+00:00,,,,,,,,60,2023-05-18
82159,2023-05-18 17:26:03.433000+00:00,,,,,,,,120,2023-05-18
82227,2023-05-18 23:08:40.575000+00:00,,,,,,,,60,2023-05-18
82183,2023-05-18 19:35:38.911000+00:00,,,,,0.7,,,300,2023-05-18
82221,2023-05-18 22:43:59.708000+00:00,,,,,1.25,,,50,2023-05-18
82133,2023-05-18 14:51:24.302000+00:00,75,165433,1,9.97,,,,75,2023-05-18
82174,2023-05-18 18:31:49.229000+00:00,360,165664,3,6.98,,,,360,2023-05-18
82226,2023-05-18 23:08:40.549000+00:00,60,166079,1,10.13,,,,60,2023-05-18
82119,2023-05-18 14:32:37.475000+00:00,60,165804,1,8.33,,,,60,2023-05-18
82157,2023-05-18 17:21:12.423000+00:00,,,,,2.0,,,30,2023-05-18
82156,2023-05-18 17:21:12.405000+00:00,30,164953,1,13.29,,,,30,2023-05-18
82181,2023-05-18 19:03:29.857000+00:00,250,39926,7,7.36,,,,250,2023-05-18
82180,2023-05-18 19:03:29.840000+00:00,,,,,0.7,,,250,2023-05-18
82107,2023-05-18 03:01:53.164000+00:00,,,,,,29709,9.97,85,2023-05-18
82134,2023-05-18 15:05:11.899000+00:00,,,,,12.5,,,2,2023-05-18
82195,2023-05-18 20:39:23.361000+00:00,1,165861,1,9.97,,,,71,2023-05-18
82231,2023-05-19 06:00:10.968000+00:00,,,,,,,,250,2023-05-19
82312,2023-05-19 16:57:20.144000+00:00,120,161829,1,8.0,,,,120,2023-05-19
82307,2023-05-19 16:52:36.510000+00:00,60,166103,1,9.97,,,,60,2023-05-19
82395,2023-05-19 22:17:42.025000+00:00,200,166125,1,8.0,,,,200,2023-05-19
82308,2023-05-19 16:52:36.526000+00:00,,,,,1.5,,,60,2023-05-19
82398,2023-05-19 22:30:02.373000+00:00,,,,,1.0,,,100,2023-05-19
82399,2023-05-19 22:30:02.389000+00:00,100,105496,2,8.0,,,,100,2023-05-19
82333,2023-05-19 18:18:56.660000+00:00,150,105496,1,7.36,,,,150,2023-05-19
82331,2023-05-19 18:16:42.202000+00:00,300,96094,3,7.36,,,,300,2023-05-19
82354,2023-05-19 20:07:37.654000+00:00,240,31447,6,10.51,,,,240,2023-05-19
82392,2023-05-19 22:04:59.423000+00:00,,,,,0.7,,,120,2023-05-19
82393,2023-05-19 22:04:59.439000+00:00,120,39799,9,7.48,,,,120,2023-05-19
82330,2023-05-19 18:16:42.186000+00:00,,,,,0.7,,,300,2023-05-19
82304,2023-05-19 16:15:59.534000+00:00,750,154250,1,6.46,,,,750,2023-05-19
82303,2023-05-19 16:15:59.513000+00:00,,,,,0.39,,,750,2023-05-19
82389,2023-05-19 21:58:23.518000+00:00,120,129107,3,8.0,,,,120,2023-05-19
82388,2023-05-19 21:58:23.510000+00:00,,,,,,,,120,2023-05-19
82358,2023-05-19 20:15:26.368000+00:00,60,164828,1,9.97,,,,60,2023-05-19
82377,2023-05-19 21:03:45.659000+00:00,,,,,,,,40,2023-05-19
82364,2023-05-19 20:24:35.616000+00:00,5,139073,1,6.56,,,,2005,2023-05-19
82328,2023-05-19 18:15:26.955000+00:00,,,,,,,,150,2023-05-19
82296,2023-05-19 16:01:02.109000+00:00,150,166110,1,8.0,,,,150,2023-05-19
82297,2023-05-19 16:01:02.125000+00:00,,,,,1.0,,,150,2023-05-19
82329,2023-05-19 18:15:26.977000+00:00,150,33020,1,8.0,,,,150,2023-05-19
82372,2023-05-19 20:49:34.091000+00:00,,,,,0.55,,,50,2023-05-19
82396,2023-05-19 22:23:59.868000+00:00,,,,,0.41,,,360,2023-05-19
82397,2023-05-19 22:23:59.884000+00:00,360,166223,1,6.67,,,,360,2023-05-19
82294,2023-05-19 15:59:04.433000+00:00,600,155509,1,6.46,,,,600,2023-05-19
82298,2023-05-19 16:09:16.986000+00:00,60,163615,1,9.97,,,,60,2023-05-19
82299,2023-05-19 16:09:17.006000+00:00,,,,,,,,60,2023-05-19
82295,2023-05-19 15:59:04.452000+00:00,,,,,0.22,,,600,2023-05-19
82374,2023-05-19 20:50:03.771000+00:00,,,,,0.55,,,400,2023-05-19
82334,2023-05-19 18:41:20.695000+00:00,,,,,1.5,,,60,2023-05-19
82381,2023-05-19 21:45:42.948000+00:00,100,164681,1,10.6,,,,100,2023-05-19
82400,2023-05-19 23:03:30.860000+00:00,,,,,1.5,,,60,2023-05-19
82401,2023-05-19 23:03:30.876000+00:00,60,39299,1,9.97,,,,60,2023-05-19
82345,2023-05-19 19:50:16.934000+00:00,,,,,1.0,,,120,2023-05-19
82293,2023-05-19 15:57:22.673000+00:00,50,162568,1,6.41,,,,410,2023-05-19
82341,2023-05-19 19:48:57.931000+00:00,,,,,1.0,,,150,2023-05-19
82340,2023-05-19 19:48:57.914000+00:00,150,166132,2,8.6,,,,150,2023-05-19
82371,2023-05-19 20:49:34.075000+00:00,50,166186,1,18.99,,,,50,2023-05-19
82373,2023-05-19 20:50:03.757000+00:00,400,165705,1,9.97,,,,400,2023-05-19
82402,2023-05-19 23:19:14.732000+00:00,,,,,,,,60,2023-05-19
82367,2023-05-19 20:27:08.072000+00:00,70,114934,1,9.97,,,,70,2023-05-19
82292,2023-05-19 15:56:33.435000+00:00,210,162568,1,6.41,,,,410,2023-05-19
82363,2023-05-19 20:24:35.525000+00:00,,,,,,,,2005,2023-05-19
82403,2023-05-19 23:19:14.750000+00:00,60,152190,1,10.98,,,,60,2023-05-19
82335,2023-05-19 18:41:20.711000+00:00,60,164892,1,9.97,,,,60,2023-05-19
82344,2023-05-19 19:50:16.916000+00:00,120,166143,4,11.42,,,,120,2023-05-19
82290,2023-05-19 15:54:43.969000+00:00,600,40881,2,6.46,,,,600,2023-05-19
82291,2023-05-19 15:54:43.986000+00:00,,,,,0.22,,,600,2023-05-19
82336,2023-05-19 18:53:05.353000+00:00,,,,,12.5,,,2,2023-05-19
82337,2023-05-19 18:53:05.371000+00:00,2,166120,1,75.0,,,,2,2023-05-19
82339,2023-05-19 19:04:17.486000+00:00,,,,,1.5,,,60,2023-05-19
82287,2023-05-19 15:53:12.884000+00:00,,,,,0.22,,,600,2023-05-19
82286,2023-05-19 15:53:12.868000+00:00,600,155502,1,6.46,,,,600,2023-05-19
82368,2023-05-19 20:27:08.088000+00:00,,,,,1.5,,,70,2023-05-19
82282,2023-05-19 15:39:33.613000+00:00,150,43564,5,8.0,,,,150,2023-05-19
82327,2023-05-19 18:10:04.954000+00:00,2,160197,1,9.97,,,,62,2023-05-19
82281,2023-05-19 15:39:33.593000+00:00,,,,,,,,150,2023-05-19
82342,2023-05-19 19:49:33.925000+00:00,120,166140,1,11.42,,,,120,2023-05-19
82338,2023-05-19 19:04:17.469000+00:00,60,166146,1,14.24,,,,60,2023-05-19
82357,2023-05-19 20:15:26.353000+00:00,,,,,1.0,,,60,2023-05-19
82378,2023-05-19 21:03:45.674000+00:00,40,166145,1,13.29,,,,40,2023-05-19
82350,2023-05-19 19:54:12.639000+00:00,1200,122287,1,5.88,,,,1200,2023-05-19
82280,2023-05-19 15:33:22.659000+00:00,60,165957,2,14.24,,,,60,2023-05-19
82279,2023-05-19 15:33:22.644000+00:00,,,,,1.5,,,60,2023-05-19
82273,2023-05-19 15:11:27.250000+00:00,600,155507,1,6.46,,,,600,2023-05-19
82351,2023-05-19 19:54:12.654000+00:00,,,,,0.34,,,1200,2023-05-19
82314,2023-05-19 16:59:26.025000+00:00,,,,,,,,120,2023-05-19
82305,2023-05-19 16:26:22.682000+00:00,60,158378,1,14.24,,,,60,2023-05-19
82288,2023-05-19 15:53:18.116000+00:00,150,162568,1,6.41,,,,410,2023-05-19
82349,2023-05-19 19:52:05.139000+00:00,120,165717,1,8.0,,,,120,2023-05-19
82289,2023-05-19 15:53:18.136000+00:00,,,,,,,,410,2023-05-19
82306,2023-05-19 16:26:22.699000+00:00,,,,,1.5,,,60,2023-05-19
82277,2023-05-19 15:30:09.128000+00:00,120,156465,1,8.6,,,,120,2023-05-19
82352,2023-05-19 20:03:14.225000+00:00,,,,,0.7,,,300,2023-05-19
82272,2023-05-19 15:11:27.212000+00:00,,,,,0.22,,,600,2023-05-19
82270,2023-05-19 15:01:56.724000+00:00,,,,,1.0,,,60,2023-05-19
82353,2023-05-19 20:03:14.256000+00:00,300,138947,1,7.93,,,,300,2023-05-19
82267,2023-05-19 15:01:06.352000+00:00,,,,,,,,100,2023-05-19
82348,2023-05-19 19:52:05.124000+00:00,,,,,,,,120,2023-05-19
82260,2023-05-19 14:49:59.181000+00:00,100,125730,1,9.97,,,,100,2023-05-19
82266,2023-05-19 14:54:57.695000+00:00,120,164387,1,0.0,,,,120,2023-05-19
82265,2023-05-19 14:54:57.678000+00:00,,,,,0.0,,,120,2023-05-19
82271,2023-05-19 15:01:56.739000+00:00,60,124605,1,10.6,,,,60,2023-05-19
82268,2023-05-19 15:01:48.399000+00:00,,,,,1.0,,,60,2023-05-19
82269,2023-05-19 15:01:48.417000+00:00,60,124604,1,10.6,,,,60,2023-05-19
82262,2023-05-19 14:50:53.786000+00:00,60,135574,3,10.13,,,,60,2023-05-19
82261,2023-05-19 14:50:53.769000+00:00,,,,,,,,60,2023-05-19
82257,2023-05-19 14:42:32.709000+00:00,300,164553,1,7.93,,,,300,2023-05-19
82258,2023-05-19 14:42:32.759000+00:00,,,,,,,,300,2023-05-19
82254,2023-05-19 14:38:46.569000+00:00,1,165819,1,9.97,,,,61,2023-05-19
82248,2023-05-19 14:34:49.202000+00:00,120,166102,1,10.34,,,,120,2023-05-19
82253,2023-05-19 14:37:41.812000+00:00,60,165819,1,9.97,,,,61,2023-05-19
82252,2023-05-19 14:37:41.791000+00:00,,,,,1.5,,,61,2023-05-19
82360,2023-05-19 20:15:52.944000+00:00,60,164829,1,9.97,,,,60,2023-05-19
82249,2023-05-19 14:34:49.224000+00:00,,,,,,,,120,2023-05-19
82355,2023-05-19 20:11:34.697000+00:00,,,,,1.0,,,120,2023-05-19
82343,2023-05-19 19:49:33.941000+00:00,,,,,1.0,,,120,2023-05-19
82230,2023-05-19 06:00:10.944000+00:00,250,107672,1,7.36,,,,250,2023-05-19
82318,2023-05-19 17:15:12.085000+00:00,1,163493,3,75.0,,,,2,2023-05-19
82317,2023-05-19 17:15:12.057000+00:00,,,,,,,,2,2023-05-19
82361,2023-05-19 20:16:08.327000+00:00,,,,,1.0,,,60,2023-05-19
82346,2023-05-19 19:50:57.586000+00:00,,,,,2.0,,,30,2023-05-19
82386,2023-05-19 21:51:12.651000+00:00,100,20564,3,7.36,,,,240,2023-05-19
82385,2023-05-19 21:51:12.633000+00:00,,,,,0.7,,,240,2023-05-19
82387,2023-05-19 21:52:37.441000+00:00,140,20564,3,7.36,,,,240,2023-05-19
82319,2023-05-19 17:15:16.089000+00:00,,,,,,,,120,2023-05-19
82347,2023-05-19 19:50:57.602000+00:00,30,166110,1,13.29,,,,30,2023-05-19
82324,2023-05-19 17:44:23.536000+00:00,,,,,2.0,,,30,2023-05-19
82323,2023-05-19 17:44:23.518000+00:00,30,164220,2,13.29,,,,30,2023-05-19
82366,2023-05-19 20:25:07.410000+00:00,5,139073,2,6.56,,,,2005,2023-05-19
82362,2023-05-19 20:16:08.344000+00:00,60,165838,2,9.97,,,,60,2023-05-19
82325,2023-05-19 18:07:58.774000+00:00,,,,,,,,62,2023-05-19
82326,2023-05-19 18:07:58.794000+00:00,60,160197,1,9.97,,,,62,2023-05-19
82359,2023-05-19 20:15:52.926000+00:00,,,,,1.0,,,60,2023-05-19
82320,2023-05-19 17:15:32.042000+00:00,1,163493,3,75.0,,,,2,2023-05-19
82310,2023-05-19 16:56:02.738000+00:00,120,,,,,29612,7.86,120,2023-05-19
82356,2023-05-19 20:11:34.713000+00:00,120,143127,4,8.0,,,,120,2023-05-19
82313,2023-05-19 16:59:15.367000+00:00,,,,,,,,120,2023-05-19
82379,2023-05-19 21:32:57.669000+00:00,1500,56551,4,5.88,,,,1500,2023-05-19
